nombre_compania;contacto_compania;correo_compania;telefono_compania;tipo;nombre;correo;telefono;fecha_registro;direccion;ciudad;codigo_postal;region;producto;categoria_producto;cantidad;precio_unitario
Ipsum PC;Jared Hensley;Cras.dictum.ultricies@velpede.ca;018-691-6367;C;Graham Hampton;netus.et@ategestasa.ca;027-522-2431;25/11/2015;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Hot dogs;Meat;1;479.47
Ipsum PC;Jared Hensley;Cras.dictum.ultricies@velpede.ca;018-691-6367;C;Graham Hampton;netus.et@ategestasa.ca;027-522-2431;25/11/2015;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Formula;Baby Stuff;2;235.54
Ipsum PC;Jared Hensley;Cras.dictum.ultricies@velpede.ca;018-691-6367;C;Graham Hampton;netus.et@ategestasa.ca;027-522-2431;25/11/2015;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Lobster;Seafood;4;38.44
Ipsum PC;Jared Hensley;Cras.dictum.ultricies@velpede.ca;018-691-6367;C;Graham Hampton;netus.et@ategestasa.ca;027-522-2431;25/11/2015;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Kiwis;Fresh Fruits;5;495.48
Ipsum PC;Jared Hensley;Cras.dictum.ultricies@velpede.ca;018-691-6367;C;Graham Hampton;netus.et@ategestasa.ca;027-522-2431;25/11/2015;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Chicken;Meat;2;323.24
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;P;Elizabeth Fox;rhoncus@velmauris.net;026-375-4130;1/08/2016;P.O. Box 671, 9827 Erat. St.;Colorado Springs;57994;CO;Club soda / Tonic;Beverages;2;134.04
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;P;Elizabeth Fox;rhoncus@velmauris.net;026-375-4130;1/08/2016;P.O. Box 671, 9827 Erat. St.;Colorado Springs;57994;CO;Buns / Rolls;Baked Goods;5;221.7
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;P;Elizabeth Fox;rhoncus@velmauris.net;026-375-4130;1/08/2016;P.O. Box 671, 9827 Erat. St.;Colorado Springs;57994;CO;Pasta sauce;Condiments / Sauces;1;59.06
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;P;Elizabeth Fox;rhoncus@velmauris.net;026-375-4130;1/08/2016;P.O. Box 671, 9827 Erat. St.;Colorado Springs;57994;CO;Milk;Dairy;4;205.19
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;P;Elizabeth Fox;rhoncus@velmauris.net;026-375-4130;1/08/2016;P.O. Box 671, 9827 Erat. St.;Colorado Springs;57994;CO;Ketchup / Mustard;Condiments / Sauces;4;200.71
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;P;Elizabeth Fox;rhoncus@velmauris.net;026-375-4130;1/08/2016;P.O. Box 671, 9827 Erat. St.;Colorado Springs;57994;CO;Cookies;Snacks;3;286.24
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;P;Elizabeth Fox;rhoncus@velmauris.net;026-375-4130;1/08/2016;P.O. Box 671, 9827 Erat. St.;Colorado Springs;57994;CO;Cake icing / Decorations;Baking;5;4.11
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;P;Liberty Allen;malesuada.id@eratnonummyultricies.net;097-292-6948;21/10/2012;P.O. Box 929, 7799 Magna. Rd.;Mesa;86190;Arizona;Paprika;Spices & Herbs;2;59.36
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;P;Liberty Allen;malesuada.id@eratnonummyultricies.net;097-292-6948;21/10/2012;P.O. Box 929, 7799 Magna. Rd.;Mesa;86190;Arizona;Cottage cheese;Dairy;3;486.1
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;P;Geoffrey Battle;magna@acfeugiatnon.org;058-102-3987;2/12/2018;P.O. Box 863, 9744 Adipiscing Rd.;Worcester;18402;MA;Peaches;Fresh Fruits;3;283.15
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;P;Geoffrey Battle;magna@acfeugiatnon.org;058-102-3987;2/12/2018;P.O. Box 863, 9744 Adipiscing Rd.;Worcester;18402;MA;Baking powder / Soda;Baking;5;320.53
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;P;Geoffrey Battle;magna@acfeugiatnon.org;058-102-3987;2/12/2018;P.O. Box 863, 9744 Adipiscing Rd.;Worcester;18402;MA;Diapers;Baby Stuff;4;220.44
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;P;Geoffrey Battle;magna@acfeugiatnon.org;058-102-3987;2/12/2018;P.O. Box 863, 9744 Adipiscing Rd.;Worcester;18402;MA;Pizza;Frozen;3;463.17
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;P;Geoffrey Battle;magna@acfeugiatnon.org;058-102-3987;2/12/2018;P.O. Box 863, 9744 Adipiscing Rd.;Worcester;18402;MA;Pears;Fresh Fruits;4;33.16
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;P;Geoffrey Battle;magna@acfeugiatnon.org;058-102-3987;2/12/2018;P.O. Box 863, 9744 Adipiscing Rd.;Worcester;18402;MA;Steak sauce;Condiments / Sauces;5;368.9
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;P;Geoffrey Battle;magna@acfeugiatnon.org;058-102-3987;2/12/2018;P.O. Box 863, 9744 Adipiscing Rd.;Worcester;18402;MA;Pasta;Various Groceries;5;295.89
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;P;Daria Gillespie;varius.et.euismod@elitfermentum.ca;045-380-8974;15/09/2018;7159 Est, Av.;Flint;35546;MI;Kiwis;Fresh Fruits;2;495.48
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;P;Velma Holland;dui@augue.com;058-378-1872;5/02/2019;9785 Vehicula. Road;Frankfort;27751;Kentucky;Ketchup / Mustard;Condiments / Sauces;1;200.71
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;P;Velma Holland;dui@augue.com;058-378-1872;5/02/2019;9785 Vehicula. Road;Frankfort;27751;Kentucky;Spaghetti night;Themed Meals;5;487.3
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;P;Velma Holland;dui@augue.com;058-378-1872;5/02/2019;9785 Vehicula. Road;Frankfort;27751;Kentucky;Eggs / Fake eggs;Refrigerated Items;1;480.86
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;P;Velma Holland;dui@augue.com;058-378-1872;5/02/2019;9785 Vehicula. Road;Frankfort;27751;Kentucky;Corn;Fresh Vegetables;2;491.24
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;P;Velma Holland;dui@augue.com;058-378-1872;5/02/2019;9785 Vehicula. Road;Frankfort;27751;Kentucky;Potatoes;Fresh Vegetables;4;292.44
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;P;Velma Holland;dui@augue.com;058-378-1872;5/02/2019;9785 Vehicula. Road;Frankfort;27751;Kentucky;Yeast;Baking;5;25.95
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;P;Anika Valenzuela;tincidunt@fermentum.net;012-560-1212;1/06/2016;2115 Sodales St.;Lewiston;75515;ME;Crackers;Snacks;2;40.29
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;P;Anika Valenzuela;tincidunt@fermentum.net;012-560-1212;1/06/2016;2115 Sodales St.;Lewiston;75515;ME;Peppers;Fresh Vegetables;5;97.97
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;P;Anika Valenzuela;tincidunt@fermentum.net;012-560-1212;1/06/2016;2115 Sodales St.;Lewiston;75515;ME;Baked beans;Canned Foods;3;315.86
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;P;Anika Valenzuela;tincidunt@fermentum.net;012-560-1212;1/06/2016;2115 Sodales St.;Lewiston;75515;ME;Vegetable oil;Various Groceries;4;206.8
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;P;Anika Valenzuela;tincidunt@fermentum.net;012-560-1212;1/06/2016;2115 Sodales St.;Lewiston;75515;ME;Whiskey;Beverages;5;32.07
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;P;Anika Valenzuela;tincidunt@fermentum.net;012-560-1212;1/06/2016;2115 Sodales St.;Lewiston;75515;ME;Carrots;Fresh Vegetables;1;344.38
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;P;Anika Valenzuela;tincidunt@fermentum.net;012-560-1212;1/06/2016;2115 Sodales St.;Lewiston;75515;ME;Ketchup / Mustard;Condiments / Sauces;4;200.71
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;P;Kiayada Lester;facilisis@Phasellusvitae.net;092-125-2451;23/10/2011;Ap #893-2758 In Rd.;Naperville;64356;IL;Pretzels;Snacks;2;422.7
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;P;Kiayada Lester;facilisis@Phasellusvitae.net;092-125-2451;23/10/2011;Ap #893-2758 In Rd.;Naperville;64356;IL;Spaghetti night;Themed Meals;5;487.3
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;P;Elizabeth Fox;rhoncus@velmauris.net;026-375-4130;1/08/2016;P.O. Box 671, 9827 Erat. St.;Colorado Springs;57994;CO;Cherries;Fresh Fruits;5;93.62
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;C;Rana Cortez;orci@laoreetliberoet.org;014-210-5487;26/06/2017;Ap #474-4704 Ligula Avenue;Frankfort;39323;Kentucky;Lotion;Baby Stuff;5;305.7
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;C;Rana Cortez;orci@laoreetliberoet.org;014-210-5487;26/06/2017;Ap #474-4704 Ligula Avenue;Frankfort;39323;Kentucky;Whipped cream;Dairy;2;197.89
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;C;Rana Cortez;orci@laoreetliberoet.org;014-210-5487;26/06/2017;Ap #474-4704 Ligula Avenue;Frankfort;39323;Kentucky;Olives;Canned Foods;3;148.2
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;C;Rana Cortez;orci@laoreetliberoet.org;014-210-5487;26/06/2017;Ap #474-4704 Ligula Avenue;Frankfort;39323;Kentucky;Broccoli;Fresh Vegetables;1;13.65
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;C;Rana Cortez;orci@laoreetliberoet.org;014-210-5487;26/06/2017;Ap #474-4704 Ligula Avenue;Frankfort;39323;Kentucky;Cat litter;Pets;5;390.87
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;C;Idola Sharp;mattis@dictumeleifend.org;007-270-6580;31/12/2012;7159 Est, Av.;Flint;35546;MI;Grapes;Fresh Fruits;3;196.11
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;C;Idola Sharp;mattis@dictumeleifend.org;007-270-6580;31/12/2012;7159 Est, Av.;Flint;35546;MI;Pie! Pie! Pie!;Baked Goods;3;311.25
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;C;Idola Sharp;mattis@dictumeleifend.org;007-270-6580;31/12/2012;7159 Est, Av.;Flint;35546;MI;Provolone;Cheese;3;101.33
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;C;Idola Sharp;mattis@dictumeleifend.org;007-270-6580;31/12/2012;7159 Est, Av.;Flint;35546;MI;Asparagus;Fresh Vegetables;1;346.43
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;C;Mohammad Berry;quam.dignissim@liberomauris.co.uk;039-019-2426;8/06/2013;P.O. Box 863, 9744 Adipiscing Rd.;Worcester;18402;MA;Lunchmeat;Meat;3;484.98
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;C;Mohammad Berry;quam.dignissim@liberomauris.co.uk;039-019-2426;8/06/2013;P.O. Box 863, 9744 Adipiscing Rd.;Worcester;18402;MA;Onions;Fresh Vegetables;4;464.72
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;C;Mohammad Berry;quam.dignissim@liberomauris.co.uk;039-019-2426;8/06/2013;P.O. Box 863, 9744 Adipiscing Rd.;Worcester;18402;MA;Eggs / Fake eggs;Refrigerated Items;3;480.86
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;C;Mohammad Berry;quam.dignissim@liberomauris.co.uk;039-019-2426;8/06/2013;P.O. Box 863, 9744 Adipiscing Rd.;Worcester;18402;MA;Lemons / Limes;Fresh Fruits;3;219.45
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;C;Mohammad Berry;quam.dignissim@liberomauris.co.uk;039-019-2426;8/06/2013;P.O. Box 863, 9744 Adipiscing Rd.;Worcester;18402;MA;Baby food;Baby Stuff;1;215.26
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;C;Mohammad Berry;quam.dignissim@liberomauris.co.uk;039-019-2426;8/06/2013;P.O. Box 863, 9744 Adipiscing Rd.;Worcester;18402;MA;Candy / Gum;Snacks;2;128.77
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;C;Mohammad Berry;quam.dignissim@liberomauris.co.uk;039-019-2426;8/06/2013;P.O. Box 863, 9744 Adipiscing Rd.;Worcester;18402;MA;Habanero;Fresh Vegetables;1;499.21
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;C;Mohammad Berry;quam.dignissim@liberomauris.co.uk;039-019-2426;8/06/2013;P.O. Box 863, 9744 Adipiscing Rd.;Worcester;18402;MA;Beef;Meat;3;289.36
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;C;Mohammad Berry;quam.dignissim@liberomauris.co.uk;039-019-2426;8/06/2013;P.O. Box 863, 9744 Adipiscing Rd.;Worcester;18402;MA;Sports drink;Beverages;4;45.95
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;C;Mohammad Berry;quam.dignissim@liberomauris.co.uk;039-019-2426;8/06/2013;P.O. Box 863, 9744 Adipiscing Rd.;Worcester;18402;MA;Vinegar;Various Groceries;3;32.79
Ultrices Iaculis Corp.;Thaddeus Richmond;pharetra@enim.ca;055-639-3343;C;Forrest Good;urna.convallis.erat@consectetuermaurisid.edu;017-405-0092;15/07/2019;9603 Augue. Road;Athens;13020;Georgia;Paprika;Spices & Herbs;4;59.36
Faucibus Incorporated;Charity Matthews;felis.Donec.tempor@mauris.ca;099-510-5571;P;Macey Mcdowell;Praesent.eu@turpis.com;088-708-7987;8/07/2017;204-2209 Et Rd.;Hartford;67883;CT;Baking powder / Soda;Baking;4;320.53
Faucibus Incorporated;Charity Matthews;felis.Donec.tempor@mauris.ca;099-510-5571;P;Macey Mcdowell;Praesent.eu@turpis.com;088-708-7987;8/07/2017;204-2209 Et Rd.;Hartford;67883;CT;Juice;Beverages;5;296.65
Faucibus Incorporated;Charity Matthews;felis.Donec.tempor@mauris.ca;099-510-5571;C;Emma Stafford;hendrerit.consectetuer.cursus@nonjusto.org;029-224-8876;17/01/2018;661-322 Est Rd.;Lewiston;63346;ME;Red wine / White wine;Beverages;1;348.87
Faucibus Incorporated;Charity Matthews;felis.Donec.tempor@mauris.ca;099-510-5571;C;Emma Stafford;hendrerit.consectetuer.cursus@nonjusto.org;029-224-8876;17/01/2018;661-322 Est Rd.;Lewiston;63346;ME;Peppers;Fresh Vegetables;3;97.97
Faucibus Incorporated;Charity Matthews;felis.Donec.tempor@mauris.ca;099-510-5571;C;Kai Pena;nibh.Quisque@facilisismagnatellus.com;083-692-7831;12/11/2018;P.O. Box 671, 9827 Erat. St.;Colorado Springs;57994;CO;Cilantro;Spices & Herbs;4;394.58
Faucibus Incorporated;Charity Matthews;felis.Donec.tempor@mauris.ca;099-510-5571;C;Kai Pena;nibh.Quisque@facilisismagnatellus.com;083-692-7831;12/11/2018;P.O. Box 671, 9827 Erat. St.;Colorado Springs;57994;CO;Packaged meals;Various Groceries;2;106.19
Faucibus Incorporated;Charity Matthews;felis.Donec.tempor@mauris.ca;099-510-5571;C;Kai Pena;nibh.Quisque@facilisismagnatellus.com;083-692-7831;12/11/2018;P.O. Box 671, 9827 Erat. St.;Colorado Springs;57994;CO;Cat litter;Pets;3;390.87
Faucibus Incorporated;Charity Matthews;felis.Donec.tempor@mauris.ca;099-510-5571;C;Teagan Morse;non@interdumfeugiatSed.ca;047-887-3835;24/01/2012;Ap #422-1122 Nulla Rd.;San Diego;95970;California;Diapers;Baby Stuff;1;220.44
Faucibus Incorporated;Charity Matthews;felis.Donec.tempor@mauris.ca;099-510-5571;C;Teagan Morse;non@interdumfeugiatSed.ca;047-887-3835;24/01/2012;Ap #422-1122 Nulla Rd.;San Diego;95970;California;Oranges;Fresh Fruits;2;387.88
Faucibus Incorporated;Charity Matthews;felis.Donec.tempor@mauris.ca;099-510-5571;C;Teagan Morse;non@interdumfeugiatSed.ca;047-887-3835;24/01/2012;Ap #422-1122 Nulla Rd.;San Diego;95970;California;Soup / Chili;Canned Foods;5;254.11
Faucibus Incorporated;Charity Matthews;felis.Donec.tempor@mauris.ca;099-510-5571;C;Teagan Morse;non@interdumfeugiatSed.ca;047-887-3835;24/01/2012;Ap #422-1122 Nulla Rd.;San Diego;95970;California;Mushrooms;Fresh Vegetables;4;180.06
Faucibus Incorporated;Charity Matthews;felis.Donec.tempor@mauris.ca;099-510-5571;C;Teagan Morse;non@interdumfeugiatSed.ca;047-887-3835;24/01/2012;Ap #422-1122 Nulla Rd.;San Diego;95970;California;Provolone;Cheese;2;101.33
Faucibus Incorporated;Charity Matthews;felis.Donec.tempor@mauris.ca;099-510-5571;C;Teagan Morse;non@interdumfeugiatSed.ca;047-887-3835;24/01/2012;Ap #422-1122 Nulla Rd.;San Diego;95970;California;Tuna / Chicken;Canned Foods;2;191.68
Faucibus Incorporated;Charity Matthews;felis.Donec.tempor@mauris.ca;099-510-5571;C;Teagan Morse;non@interdumfeugiatSed.ca;047-887-3835;24/01/2012;Ap #422-1122 Nulla Rd.;San Diego;95970;California;Peanut butter;Various Groceries;4;27.14
Faucibus Incorporated;Charity Matthews;felis.Donec.tempor@mauris.ca;099-510-5571;C;Teagan Morse;non@interdumfeugiatSed.ca;047-887-3835;24/01/2012;Ap #422-1122 Nulla Rd.;San Diego;95970;California;Soda pop;Beverages;5;408.11
Faucibus Incorporated;Charity Matthews;felis.Donec.tempor@mauris.ca;099-510-5571;C;Teagan Morse;non@interdumfeugiatSed.ca;047-887-3835;24/01/2012;Ap #422-1122 Nulla Rd.;San Diego;95970;California;Tuna;Seafood;2;121.58
Faucibus Incorporated;Charity Matthews;felis.Donec.tempor@mauris.ca;099-510-5571;C;Nash Patrick;dignissim.pharetra@urnaVivamusmolestie.com;016-715-3075;24/06/2014;7895 Non Avenue;Fort Wayne;67631;IN;Dog food / Treats;Pets;5;163.93
Faucibus Incorporated;Charity Matthews;felis.Donec.tempor@mauris.ca;099-510-5571;C;Nash Patrick;dignissim.pharetra@urnaVivamusmolestie.com;016-715-3075;24/06/2014;7895 Non Avenue;Fort Wayne;67631;IN;Cookies;Snacks;5;286.24
Faucibus Incorporated;Charity Matthews;felis.Donec.tempor@mauris.ca;099-510-5571;C;Nash Patrick;dignissim.pharetra@urnaVivamusmolestie.com;016-715-3075;24/06/2014;7895 Non Avenue;Fort Wayne;67631;IN;Beef;Meat;5;289.36
Faucibus Incorporated;Charity Matthews;felis.Donec.tempor@mauris.ca;099-510-5571;C;Nash Patrick;dignissim.pharetra@urnaVivamusmolestie.com;016-715-3075;24/06/2014;7895 Non Avenue;Fort Wayne;67631;IN;Vinegar;Various Groceries;1;32.79
Faucibus Incorporated;Charity Matthews;felis.Donec.tempor@mauris.ca;099-510-5571;C;Nash Patrick;dignissim.pharetra@urnaVivamusmolestie.com;016-715-3075;24/06/2014;7895 Non Avenue;Fort Wayne;67631;IN;Taco night;Themed Meals;2;129.28
Ornare Industries;Julian Rich;enim@Phasellusvitae.ca;098-023-3224;P;Yasir Montgomery;lectus@quis.net;089-876-1008;27/06/2012;Ap #422-1122 Nulla Rd.;San Diego;95970;California;Asparagus;Fresh Vegetables;2;346.43
Ornare Industries;Julian Rich;enim@Phasellusvitae.ca;098-023-3224;P;Yasir Montgomery;lectus@quis.net;089-876-1008;27/06/2012;Ap #422-1122 Nulla Rd.;San Diego;95970;California;Granola bars / Mix;Snacks;4;119.51
Ornare Industries;Julian Rich;enim@Phasellusvitae.ca;098-023-3224;P;Yasir Montgomery;lectus@quis.net;089-876-1008;27/06/2012;Ap #422-1122 Nulla Rd.;San Diego;95970;California;Feta;Cheese;4;477.93
Ornare Industries;Julian Rich;enim@Phasellusvitae.ca;098-023-3224;P;Yasir Montgomery;lectus@quis.net;089-876-1008;27/06/2012;Ap #422-1122 Nulla Rd.;San Diego;95970;California;Red pepper;Spices & Herbs;1;376.41
Ornare Industries;Julian Rich;enim@Phasellusvitae.ca;098-023-3224;P;Yasir Montgomery;lectus@quis.net;089-876-1008;27/06/2012;Ap #422-1122 Nulla Rd.;San Diego;95970;California;Mushrooms;Fresh Vegetables;2;180.06
Ornare Industries;Julian Rich;enim@Phasellusvitae.ca;098-023-3224;P;Yasir Montgomery;lectus@quis.net;089-876-1008;27/06/2012;Ap #422-1122 Nulla Rd.;San Diego;95970;California;Syrup;Condiments / Sauces;4;66.95
Ornare Industries;Julian Rich;enim@Phasellusvitae.ca;098-023-3224;P;Yasir Montgomery;lectus@quis.net;089-876-1008;27/06/2012;Ap #422-1122 Nulla Rd.;San Diego;95970;California;Salmon;Seafood;1;388.85
Ornare Industries;Julian Rich;enim@Phasellusvitae.ca;098-023-3224;P;Yasir Montgomery;lectus@quis.net;089-876-1008;27/06/2012;Ap #422-1122 Nulla Rd.;San Diego;95970;California;Oatmeal;Snacks;5;455.28
Ornare Industries;Julian Rich;enim@Phasellusvitae.ca;098-023-3224;P;Yasir Montgomery;lectus@quis.net;089-876-1008;27/06/2012;Ap #422-1122 Nulla Rd.;San Diego;95970;California;Cat litter;Pets;2;390.87
Ornare Industries;Julian Rich;enim@Phasellusvitae.ca;098-023-3224;P;Anika Valenzuela;tincidunt@fermentum.net;012-560-1212;1/06/2016;2115 Sodales St.;Lewiston;75515;ME;Turkey;Meat;1;138.53
Ornare Industries;Julian Rich;enim@Phasellusvitae.ca;098-023-3224;P;Anika Valenzuela;tincidunt@fermentum.net;012-560-1212;1/06/2016;2115 Sodales St.;Lewiston;75515;ME;Vegetables;Frozen;4;10.2
Ornare Industries;Julian Rich;enim@Phasellusvitae.ca;098-023-3224;P;Anika Valenzuela;tincidunt@fermentum.net;012-560-1212;1/06/2016;2115 Sodales St.;Lewiston;75515;ME;Bacon / Sausage;Meat;3;167.45
Ornare Industries;Julian Rich;enim@Phasellusvitae.ca;098-023-3224;P;Anika Valenzuela;tincidunt@fermentum.net;012-560-1212;1/06/2016;2115 Sodales St.;Lewiston;75515;ME;Crackers;Snacks;2;40.29
Ornare Industries;Julian Rich;enim@Phasellusvitae.ca;098-023-3224;P;Anika Valenzuela;tincidunt@fermentum.net;012-560-1212;1/06/2016;2115 Sodales St.;Lewiston;75515;ME;Crab;Seafood;2;202.47
Ornare Industries;Julian Rich;enim@Phasellusvitae.ca;098-023-3224;P;Herrod Buchanan;ac.mattis.semper@sagittissemperNam.com;013-891-7688;15/12/2016;661-322 Est Rd.;Lewiston;63346;ME;Grapes;Fresh Fruits;3;196.11
Ornare Industries;Julian Rich;enim@Phasellusvitae.ca;098-023-3224;P;Herrod Buchanan;ac.mattis.semper@sagittissemperNam.com;013-891-7688;15/12/2016;661-322 Est Rd.;Lewiston;63346;ME;Hot dogs;Meat;3;479.47
Ornare Industries;Julian Rich;enim@Phasellusvitae.ca;098-023-3224;P;Herrod Buchanan;ac.mattis.semper@sagittissemperNam.com;013-891-7688;15/12/2016;661-322 Est Rd.;Lewiston;63346;ME;Half & half;Dairy;1;391.88
Ornare Industries;Julian Rich;enim@Phasellusvitae.ca;098-023-3224;P;Herrod Buchanan;ac.mattis.semper@sagittissemperNam.com;013-891-7688;15/12/2016;661-322 Est Rd.;Lewiston;63346;ME;Tinned meats;Canned Foods;5;355.34
Ornare Industries;Julian Rich;enim@Phasellusvitae.ca;098-023-3224;P;Herrod Buchanan;ac.mattis.semper@sagittissemperNam.com;013-891-7688;15/12/2016;661-322 Est Rd.;Lewiston;63346;ME;Fruit juice;Refrigerated Items;4;481.96
Ornare Industries;Julian Rich;enim@Phasellusvitae.ca;098-023-3224;P;Kyle Gould;posuere.vulputate@dis.org;085-751-4243;26/08/2019;6968 Ipsum Av.;Saint Paul;43755;MN;Sugar;Baking;2;151.45
Ornare Industries;Julian Rich;enim@Phasellusvitae.ca;098-023-3224;P;Kyle Gould;posuere.vulputate@dis.org;085-751-4243;26/08/2019;6968 Ipsum Av.;Saint Paul;43755;MN;Cauliflower;Fresh Vegetables;4;282.26
Ornare Industries;Julian Rich;enim@Phasellusvitae.ca;098-023-3224;P;Kyle Gould;posuere.vulputate@dis.org;085-751-4243;26/08/2019;6968 Ipsum Av.;Saint Paul;43755;MN;Pepperjack;Cheese;3;191.85
Ornare Industries;Julian Rich;enim@Phasellusvitae.ca;098-023-3224;P;Kyle Gould;posuere.vulputate@dis.org;085-751-4243;26/08/2019;6968 Ipsum Av.;Saint Paul;43755;MN;Ricotta;Cheese;5;290.49
Ornare Industries;Julian Rich;enim@Phasellusvitae.ca;098-023-3224;P;Buckminster Allison;mollis@diameu.com;064-324-5677;29/11/2018;2115 Sodales St.;Lewiston;75515;ME;Pickles;Various Groceries;5;129.31
Ornare Industries;Julian Rich;enim@Phasellusvitae.ca;098-023-3224;P;Buckminster Allison;mollis@diameu.com;064-324-5677;29/11/2018;2115 Sodales St.;Lewiston;75515;ME;Pasta sauce;Condiments / Sauces;3;59.06
Ornare Industries;Julian Rich;enim@Phasellusvitae.ca;098-023-3224;P;Buckminster Allison;mollis@diameu.com;064-324-5677;29/11/2018;2115 Sodales St.;Lewiston;75515;ME;Donuts / Pastries;Baked Goods;1;149.57
Ornare Industries;Julian Rich;enim@Phasellusvitae.ca;098-023-3224;P;Buckminster Allison;mollis@diameu.com;064-324-5677;29/11/2018;2115 Sodales St.;Lewiston;75515;ME;Onions;Fresh Vegetables;4;464.72
Ornare Industries;Julian Rich;enim@Phasellusvitae.ca;098-023-3224;P;Kane Velez;leo@ac.com;061-112-7406;13/07/2016;661-322 Est Rd.;Lewiston;63346;ME;Taco night;Themed Meals;2;129.28
